event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-01 00:02:18 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,531.26,549256216,dcbdc6e4-cd49-4ee8-95c5-e85f3c618fa1
2019-11-01 00:02:19 UTC,view,9200640,2053013552913973497,computers.peripherals.keyboard,defender,16.41,553074032,7f622e70-68f0-4995-ae4c-edf9ae7078bb
2019-11-01 00:02:19 UTC,view,1201486,2172371436436455782,electronics.tablet,irbis,88.63,514173771,e2e0c325-e3c0-4f77-83b7-a11d600f5dd3
2019-11-01 00:02:20 UTC,view,45602174,2116907524572577889,apparel.shoes,garvalin,35.26,526996709,bd8f1103-1001-4b69-9106-da32f2c62653
2019-11-01 00:02:21 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,552158913,3489c69c-4a48-4884-8a80-9fc5107e9d0a
2019-11-01 00:02:21 UTC,view,1303355,2053013558920217191,computers.notebook,hp,432.42,520772685,816a59f3-f5ae-4ccd-9b23-82aa8c23d33c
2019-11-01 00:02:21 UTC,view,9002778,2053013553140465927,kids.toys,disney,10.35,566281096,b9b7e3e3-17f9-4877-a0f5-70719d1fffaf
2019-11-01 00:02:22 UTC,view,21407399,2053013561579406073,electronics.clocks,tissot,947.26,513118352,4c14bf2a-2820-4504-929d-046356a5a204
2019-11-01 00:02:22 UTC,view,1005195,2053013555631882655,electronics.smartphone,xiaomi,111.56,558343854,24b6bed4-c3a3-403c-81d6-acc398f5bb8b
2019-11-01 00:02:23 UTC,view,2702277,2053013563911439225,appliances.kitchen.refrigerators,lg,463.07,513172380,071a6b99-8a1e-48cf-8816-b6ff3f2c38cd
2019-11-01 00:02:23 UTC,view,1004794,2053013555631882655,electronics.smartphone,xiaomi,218.54,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
2019-11-01 00:02:23 UTC,view,5100564,2053013553341792533,electronics.clocks,samsung,257.87,535384245,bd2a035c-9a97-48a5-9449-095f933b795f
2019-11-01 00:02:23 UTC,view,1004775,2053013555631882655,electronics.smartphone,xiaomi,183.27,558856683,313628f1-68b8-460d-84f6-cec7a8796ef2
2019-11-01 00:02:24 UTC,view,1003499,2053013555631882655,electronics.smartphone,oneplus,461.61,520088904,4d3b30da-a5e4-49df-b1a8-ba5943f1dd33
2019-11-01 00:02:24 UTC,view,29100071,2053013565941482475,appliances.personal.massager,bradex,12.36,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:02:24 UTC,view,16700656,2053013559901684381,furniture.kitchen.chair,domini,30.89,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
2019-11-01 00:02:25 UTC,view,3901090,2053013552326770905,appliances.environment.water_heater,oasis,25.48,513200477,742aba02-727b-4d15-9222-6484ac846173
2019-11-01 00:02:26 UTC,view,5800963,2053013553945772349,electronics.audio.subwoofer,infinity,87.52,551943550,9c5bc5aa-1b0a-48f9-963c-e04aa3163bbc
2019-11-01 00:02:26 UTC,view,28715777,2053013565228450757,apparel.shoes,nexpero,75.42,518621750,6d7138cd-b28a-4f0b-9238-ec30453316d7
2019-11-01 00:02:26 UTC,view,5800116,2053013553945772349,electronics.audio.subwoofer,hertz,90.98,566279704,efd58a11-6fbf-4aa2-86c1-aad172f32fac
2019-11-01 00:02:27 UTC,view,2401742,2053013563743667055,appliances.kitchen.hood,midea,128.68,515761354,b2da6f0a-6eeb-4502-b62e-dd3b4ce97ad1
2019-11-01 00:02:30 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,552158913,3489c69c-4a48-4884-8a80-9fc5107e9d0a
2019-11-01 00:02:33 UTC,view,1004873,2053013555631882655,electronics.smartphone,samsung,362.29,520934632,27514f98-ca4a-416d-9540-dad3ac469c55
2019-11-01 00:02:33 UTC,view,1307435,2053013558920217191,computers.notebook,lenovo,449.95,520772685,816a59f3-f5ae-4ccd-9b23-82aa8c23d33c
2019-11-01 00:02:33 UTC,view,2700598,2053013563911439225,appliances.kitchen.refrigerators,indesit,314.08,539701280,a9e5a322-c765-d52d-b382-07af17908468
2019-11-01 00:02:36 UTC,view,1004042,2053013555631882655,electronics.smartphone,xiaomi,138.74,566265908,52c2c76c-b79e-4794-86ff-badc76d35f5a
2019-11-01 00:02:36 UTC,view,1004788,2053013555631882655,electronics.smartphone,xiaomi,138.71,532572658,b1df0fce-6e03-47cc-b777-782b77b1b100
2019-11-01 00:02:37 UTC,view,6500862,2053013554155487563,computers.components.motherboard,asrock,54.57,563976016,20cce19e-edef-4ad4-9e0c-4b3fa1f021b8
2019-11-01 00:02:38 UTC,view,1005195,2053013555631882655,electronics.smartphone,xiaomi,111.56,558343854,24b6bed4-c3a3-403c-81d6-acc398f5bb8b
2019-11-01 00:02:38 UTC,view,6700985,2053013554247762257,computers.components.videocards,palit,334.31,545157048,c7e2474c-5059-4dc4-babf-d76753440df9
2019-11-01 00:02:38 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,722.4,565731881,5d8cb7aa-ca44-4705-809d-53c97b497e16
2019-11-01 00:02:38 UTC,view,6500695,2053013554155487563,computers.components.motherboard,asus,248.66,512370912,daf0bf99-adf1-4877-8308-ae4557b6f01b
2019-11-01 00:02:40 UTC,view,10201206,2053013553224352013,kids.dolls,llorens,38.59,566281155,5b404885-d46a-4be6-82fc-c8f122e7e03f
2019-11-01 00:02:41 UTC,view,1003499,2053013555631882655,electronics.smartphone,oneplus,461.61,520088904,4d3b30da-a5e4-49df-b1a8-ba5943f1dd33
2019-11-01 00:02:41 UTC,view,1004258,2053013555631882655,electronics.smartphone,apple,732.07,532647354,d2d3d2c6-631d-489e-9fb5-06f340b85be0
2019-11-01 00:02:42 UTC,view,3701153,2053013565983425517,appliances.environment.vacuum,arnica,192.8,566278257,5cafe67a-3c46-4b47-a46a-ab30de4356bc
2019-11-01 00:02:42 UTC,view,29100071,2053013565941482475,appliances.personal.massager,bradex,12.36,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:02:43 UTC,view,1800729,2053013554415534427,electronics.video.tv,samsung,289.33,515782589,f2081cf0-0ee3-4bf1-9b40-e5e580f9ace3
2019-11-01 00:02:43 UTC,view,3600700,2053013563810775923,appliances.kitchen.washer,hotpoint-ariston,307.58,565083463,7cd1796c-49c8-bd17-db04-240bb8ca5b21
2019-11-01 00:02:43 UTC,view,4600355,2053013563944993659,appliances.kitchen.dishwasher,gorenje,498.64,526595547,aab33a9a-29c3-4d50-84c1-8a2bc9256104
2019-11-01 00:02:44 UTC,view,2702050,2053013563911439225,appliances.kitchen.refrigerators,lg,488.81,513172380,071a6b99-8a1e-48cf-8816-b6ff3f2c38cd
2019-11-01 00:02:44 UTC,view,45600312,2116907524572577889,apparel.shoes,biomecanics,64.35,526996709,bd8f1103-1001-4b69-9106-da32f2c62653
2019-11-01 00:02:44 UTC,view,39900056,2086471240800797129,apparel.trousers,jordan,83.53,545220871,f278cca0-e0f6-49a3-819a-d961998282d5
2019-11-01 00:02:46 UTC,view,16700584,2053013559901684381,furniture.kitchen.chair,barneo,33.21,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
2019-11-01 00:02:46 UTC,view,13600068,2053013557477376525,furniture.bathroom.bath,cersanit,111.46,518656487,a4fa3765-f630-436d-804d-cf768cee37de
2019-11-01 00:02:46 UTC,view,1004258,2053013555631882655,electronics.smartphone,apple,732.07,532647354,d2d3d2c6-631d-489e-9fb5-06f340b85be0
2019-11-01 00:02:47 UTC,view,5100734,2053013553341792533,electronics.clocks,garmin,759.22,514877985,1746686f-822b-485d-9b2f-b24e8ec8b7ea
2019-11-01 00:02:48 UTC,view,6500862,2053013554155487563,computers.components.motherboard,asrock,54.57,563976016,20cce19e-edef-4ad4-9e0c-4b3fa1f021b8
2019-11-01 00:02:48 UTC,view,1003898,2053013555631882655,electronics.smartphone,oneplus,540.3,520088904,4d3b30da-a5e4-49df-b1a8-ba5943f1dd33
2019-11-01 00:02:50 UTC,view,1802061,2053013554415534427,electronics.video.tv,lg,432.47,514035946,15895da2-d040-4b2c-b9a6-d1820239dbc5
2019-11-01 00:02:51 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,552158913,3489c69c-4a48-4884-8a80-9fc5107e9d0a
2019-11-01 00:02:51 UTC,view,1307435,2053013558920217191,computers.notebook,lenovo,449.95,520772685,816a59f3-f5ae-4ccd-9b23-82aa8c23d33c
2019-11-01 00:02:51 UTC,view,29100090,2053013565941482475,appliances.personal.massager,masstone,13.9,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:02:52 UTC,view,9200640,2053013552913973497,computers.peripherals.keyboard,defender,16.41,553074032,7f622e70-68f0-4995-ae4c-edf9ae7078bb
2019-11-01 00:02:53 UTC,view,6500695,2053013554155487563,computers.components.motherboard,asus,248.66,512370912,daf0bf99-adf1-4877-8308-ae4557b6f01b
2019-11-01 00:02:53 UTC,view,1005243,2053013555631882655,electronics.smartphone,vivo,463.31,565426063,fde83171-4dd2-4742-b371-0723c2299cea
2019-11-01 00:02:54 UTC,view,1004795,2053013555631882655,electronics.smartphone,xiaomi,218.54,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
2019-11-01 00:02:54 UTC,view,4600667,2053013563944993659,appliances.kitchen.dishwasher,samsung,463.31,526595547,aab33a9a-29c3-4d50-84c1-8a2bc9256104
2019-11-01 00:02:56 UTC,view,1005135,2053013555631882655,electronics.smartphone,apple,1665.36,562210838,a58d94c8-c0d4-4f24-bf3c-04c4e69ea153
2019-11-01 00:02:56 UTC,view,1004720,2053013555631882655,electronics.smartphone,huawei,125.61,566031393,8fbc7d60-6ae5-41c9-985c-cee9c52ab9ae
2019-11-01 00:02:56 UTC,view,21411795,2053013561579406073,electronics.clocks,tissot,1353.45,513118352,4c14bf2a-2820-4504-929d-046356a5a204
2019-11-01 00:02:56 UTC,view,1801881,2053013554415534427,electronics.video.tv,samsung,488.8,557746614,4d76d6d3-fff5-4880-8327-e9e57b618e0e
2019-11-01 00:02:56 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,531.26,549256216,dcbdc6e4-cd49-4ee8-95c5-e85f3c618fa1
2019-11-01 00:02:56 UTC,view,53900024,2144916515806248980,construction.tools.saw,dwt,66.36,565386300,87fa5d96-59bd-465c-87fb-8aac39baa571
2019-11-01 00:02:58 UTC,view,1307183,2053013558920217191,computers.notebook,lenovo,450.44,520772685,816a59f3-f5ae-4ccd-9b23-82aa8c23d33c
2019-11-01 00:03:00 UTC,view,5100898,2053013553341792533,electronics.clocks,apple,640.69,514877985,1746686f-822b-485d-9b2f-b24e8ec8b7ea
2019-11-01 00:03:00 UTC,view,3600661,2053013563810775923,appliances.kitchen.washer,samsung,306.05,513457627,ad00c2a8-6336-4de6-8c15-a347a5e369b2
2019-11-01 00:03:01 UTC,view,1304409,2053013558920217191,computers.notebook,apple,1402.87,514171705,b937acaa-d00f-456f-a4cf-1b761b31d867
2019-11-01 00:03:03 UTC,view,1004433,2053013555631882655,electronics.smartphone,samsung,313.78,566281189,c34b1200-a257-4c22-8b5d-29b714d44a0a
2019-11-01 00:03:03 UTC,view,5801499,2053013553945772349,electronics.audio.subwoofer,phantom,18.28,551943550,9c5bc5aa-1b0a-48f9-963c-e04aa3163bbc
2019-11-01 00:03:03 UTC,view,1004893,2053013555631882655,electronics.smartphone,nokia,89.24,528269305,6dce75d2-e455-4e52-ab65-af16e36f64cb
2019-11-01 00:03:04 UTC,view,3901174,2053013552326770905,appliances.environment.water_heater,oasis,32.66,513200477,742aba02-727b-4d15-9222-6484ac846173
2019-11-01 00:03:05 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,172.23,563746297,6505e036-e729-4e8b-9115-7ef4892f7858
2019-11-01 00:03:05 UTC,view,1004433,2053013555631882655,electronics.smartphone,samsung,313.78,566281189,c34b1200-a257-4c22-8b5d-29b714d44a0a
2019-11-01 00:03:07 UTC,view,7004509,2053013560346280633,kids.carriage,belecoo,100.88,517100968,f18bdf17-fef4-4b39-a569-fe942ee969f3
2019-11-01 00:03:07 UTC,view,16700656,2053013559901684381,furniture.kitchen.chair,domini,30.89,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
2019-11-01 00:03:07 UTC,view,29100051,2053013565941482475,appliances.personal.massager,smile,17.72,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:03:07 UTC,view,1307402,2053013558920217191,computers.notebook,lenovo,475.69,520772685,816a59f3-f5ae-4ccd-9b23-82aa8c23d33c
2019-11-01 00:03:08 UTC,view,1005193,2053013555631882655,electronics.smartphone,meizu,241.71,541781462,a4f2f6a4-2e0c-7195-0240-659fbb5a6534
2019-11-01 00:03:09 UTC,view,10201206,2053013553224352013,kids.dolls,llorens,38.59,538620608,792e0551-a420-413c-96ad-4484f7ec48e8
2019-11-01 00:03:11 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,565865924,fd4bd6d4-bd14-4fdc-9aff-bd41a594f82e
2019-11-01 00:03:14 UTC,view,6700484,2053013554247762257,computers.components.videocards,palit,141.32,545157048,c7e2474c-5059-4dc4-babf-d76753440df9
2019-11-01 00:03:14 UTC,view,28715777,2053013565228450757,apparel.shoes,nexpero,75.42,518621750,6d7138cd-b28a-4f0b-9238-ec30453316d7
2019-11-01 00:03:16 UTC,view,2701306,2053013563911439225,appliances.kitchen.refrigerators,samsung,514.78,513172380,071a6b99-8a1e-48cf-8816-b6ff3f2c38cd
2019-11-01 00:03:18 UTC,view,13600068,2053013557477376525,furniture.bathroom.bath,cersanit,111.46,518656487,a4fa3765-f630-436d-804d-cf768cee37de
2019-11-01 00:03:18 UTC,view,5100736,2053013553341792533,electronics.clocks,apple,592.01,514877985,1746686f-822b-485d-9b2f-b24e8ec8b7ea
2019-11-01 00:03:19 UTC,view,2401742,2053013563743667055,appliances.kitchen.hood,midea,128.68,515761354,b2da6f0a-6eeb-4502-b62e-dd3b4ce97ad1
2019-11-01 00:03:20 UTC,view,3900776,2053013552326770905,appliances.environment.water_heater,artel,85.82,546785232,779aacbc-349e-4016-8959-da2e161dc334
2019-11-01 00:03:21 UTC,view,1004258,2053013555631882655,electronics.smartphone,apple,732.07,532647354,d2d3d2c6-631d-489e-9fb5-06f340b85be0
2019-11-01 00:03:21 UTC,view,1005100,2053013555631882655,electronics.smartphone,samsung,139.68,552158913,3489c69c-4a48-4884-8a80-9fc5107e9d0a
2019-11-01 00:03:21 UTC,view,1201202,2172371436436455782,electronics.tablet,lenovo,230.38,514173771,e2e0c325-e3c0-4f77-83b7-a11d600f5dd3
2019-11-01 00:03:22 UTC,view,1004740,2053013555631882655,electronics.smartphone,xiaomi,218.51,566130559,77672984-75f0-41cb-a3a2-1994bfc127b1
2019-11-01 00:03:22 UTC,view,1004795,2053013555631882655,electronics.smartphone,xiaomi,218.54,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
2019-11-01 00:03:22 UTC,view,1201486,2172371436436455782,electronics.tablet,irbis,88.63,514173771,e2e0c325-e3c0-4f77-83b7-a11d600f5dd3
2019-11-01 00:03:22 UTC,view,3601405,2053013563810775923,appliances.kitchen.washer,beko,180.16,517399020,1cffc608-9a32-4f7a-ac63-ae34b73f4baf
2019-11-01 00:03:23 UTC,view,1005204,2053013555631882655,electronics.smartphone,xiaomi,150.97,558343854,24b6bed4-c3a3-403c-81d6-acc398f5bb8b
2019-11-01 00:03:24 UTC,view,3600700,2053013563810775923,appliances.kitchen.washer,hotpoint-ariston,307.58,565083463,7cd1796c-49c8-bd17-db04-240bb8ca5b21
2019-11-01 00:03:24 UTC,cart,1801881,2053013554415534427,electronics.video.tv,samsung,488.8,557746614,4d76d6d3-fff5-4880-8327-e9e57b618e0e
2019-11-01 00:03:24 UTC,view,1004886,2053013555631882655,electronics.smartphone,oppo,128.68,518398361,282cd4e9-b89a-42c2-b04d-0ffdd119d3c3
2019-11-01 00:03:24 UTC,view,4600007,2053013563944993659,appliances.kitchen.dishwasher,bosch,523.8,526595547,aab33a9a-29c3-4d50-84c1-8a2bc9256104
2019-11-01 00:03:25 UTC,view,1004434,2053013555631882655,electronics.smartphone,samsung,313.78,566281189,c34b1200-a257-4c22-8b5d-29b714d44a0a
2019-11-01 00:03:25 UTC,view,21406912,2053013561579406073,electronics.clocks,tissot,854.59,513118352,4c14bf2a-2820-4504-929d-046356a5a204
2019-11-01 00:03:27 UTC,view,3900339,2053013552326770905,appliances.environment.water_heater,aqua,30.86,513200477,742aba02-727b-4d15-9222-6484ac846173
2019-11-01 00:03:27 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1348.61,566281229,0fa56d83-3069-4b96-8dbe-3a13f06c6afd
2019-11-01 00:03:28 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,566279874,c14d7536-61b6-481c-9a6c-9ff2c21795ce
2019-11-01 00:03:30 UTC,view,29100051,2053013565941482475,appliances.personal.massager,smile,17.72,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:03:31 UTC,view,2401540,2053013563743667055,appliances.kitchen.hood,midea,167.29,515761354,b2da6f0a-6eeb-4502-b62e-dd3b4ce97ad1
2019-11-01 00:03:32 UTC,view,1005106,2053013555631882655,electronics.smartphone,apple,1453.0,519659999,10873c96-e7d8-4d98-9122-aab4bad6fbfe
2019-11-01 00:03:33 UTC,view,1307541,2053013558920217191,computers.notebook,asus,492.93,520772685,816a59f3-f5ae-4ccd-9b23-82aa8c23d33c
2019-11-01 00:03:33 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1348.61,566281229,0fa56d83-3069-4b96-8dbe-3a13f06c6afd
2019-11-01 00:03:34 UTC,view,1801766,2053013554415534427,electronics.video.tv,artel,146.85,543653226,ab310b47-1eb2-45f8-8e5b-21ab2010925a
2019-11-01 00:03:34 UTC,view,28720765,2053013565228450757,apparel.shoes,fly,89.58,518621750,6d7138cd-b28a-4f0b-9238-ec30453316d7
2019-11-01 00:03:36 UTC,view,1306339,2053013558920217191,computers.notebook,hp,514.79,514028527,df8184cc-3694-4549-8c8c-6b5171877376
2019-11-01 00:03:36 UTC,view,1004975,2053013555631882655,electronics.smartphone,samsung,771.94,513938665,f31a988a-f70d-48ea-84a8-bd2389282e38
2019-11-01 00:03:37 UTC,view,1003712,2053013555631882655,electronics.smartphone,samsung,720.22,521543283,c551227f-2b82-462d-97fd-55eb063d8584
2019-11-01 00:03:37 UTC,view,16700057,2053013559901684381,furniture.kitchen.chair,domini,97.81,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
2019-11-01 00:03:38 UTC,view,1005157,2053013555631882655,electronics.smartphone,xiaomi,269.78,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
2019-11-01 00:03:38 UTC,view,17000107,2053013558391734853,computers.desktop,sv,195.35,548719875,68bc6a85-ba5a-4688-a95f-bc506bcd1d40
2019-11-01 00:03:39 UTC,cart,1005115,2053013555631882655,electronics.smartphone,apple,949.47,565865924,fd4bd6d4-bd14-4fdc-9aff-bd41a594f82e
2019-11-01 00:03:40 UTC,view,5100857,2053013553341792533,electronics.clocks,apple,554.96,514877985,1746686f-822b-485d-9b2f-b24e8ec8b7ea
2019-11-01 00:03:41 UTC,view,1801766,2053013554415534427,electronics.video.tv,artel,146.85,543653226,ab310b47-1eb2-45f8-8e5b-21ab2010925a
2019-11-01 00:03:44 UTC,view,1201421,2172371436436455782,electronics.tablet,lenovo,128.42,514173771,e2e0c325-e3c0-4f77-83b7-a11d600f5dd3
2019-11-01 00:03:44 UTC,view,1005211,2053013555631882655,electronics.smartphone,samsung,193.26,556226281,3aa2b23a-a633-441f-8c62-9d30c6d76591
2019-11-01 00:03:45 UTC,view,1801343,2053013554415534427,electronics.video.tv,toshiba,370.67,514035946,15895da2-d040-4b2c-b9a6-d1820239dbc5
2019-11-01 00:03:45 UTC,view,5801217,2053013553945772349,electronics.audio.subwoofer,kenwood,72.07,551943550,9c5bc5aa-1b0a-48f9-963c-e04aa3163bbc
2019-11-01 00:03:46 UTC,view,6501081,2053013554155487563,computers.components.motherboard,gigabyte,38.75,563976016,20cce19e-edef-4ad4-9e0c-4b3fa1f021b8
2019-11-01 00:03:48 UTC,view,1005100,2053013555631882655,electronics.smartphone,samsung,139.68,552158913,3489c69c-4a48-4884-8a80-9fc5107e9d0a
2019-11-01 00:03:49 UTC,view,6700484,2053013554247762257,computers.components.videocards,palit,141.32,545157048,c7e2474c-5059-4dc4-babf-d76753440df9
2019-11-01 00:03:49 UTC,view,1003709,2053013555631882655,electronics.smartphone,samsung,563.7,521543283,c551227f-2b82-462d-97fd-55eb063d8584
2019-11-01 00:03:49 UTC,view,16700794,2053013559901684381,furniture.kitchen.chair,fly,17.25,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
2019-11-01 00:03:49 UTC,view,5100855,2053013553341792533,electronics.clocks,apple,552.14,514877985,1746686f-822b-485d-9b2f-b24e8ec8b7ea
2019-11-01 00:03:50 UTC,view,1005204,2053013555631882655,electronics.smartphone,xiaomi,150.97,558343854,24b6bed4-c3a3-403c-81d6-acc398f5bb8b
2019-11-01 00:03:50 UTC,view,1005272,2053013555631882655,electronics.smartphone,nokia,107.57,528269305,6dce75d2-e455-4e52-ab65-af16e36f64cb
2019-11-01 00:03:51 UTC,view,1304409,2053013558920217191,computers.notebook,apple,1402.87,514171705,b937acaa-d00f-456f-a4cf-1b761b31d867
2019-11-01 00:03:51 UTC,view,12201347,2116907525176557699,sport.bicycle,phoenix,179.89,566281255,bb6dc267-92e5-40c1-b279-a9eb3dd16b61
2019-11-01 00:03:51 UTC,view,1801849,2053013554415534427,electronics.video.tv,samsung,617.44,520601923,c6e468f6-f677-4bfe-b395-4293743d0007
2019-11-01 00:03:51 UTC,view,1004794,2053013555631882655,electronics.smartphone,xiaomi,218.54,564280011,78fcfe93-d480-4b54-abf7-66aa8b152756
2019-11-01 00:03:52 UTC,view,1002542,2053013555631882655,electronics.smartphone,apple,486.8,549256216,dcbdc6e4-cd49-4ee8-95c5-e85f3c618fa1
2019-11-01 00:03:52 UTC,view,53900039,2144916515806248980,construction.tools.saw,graphite,85.29,565386300,87fa5d96-59bd-465c-87fb-8aac39baa571
2019-11-01 00:03:53 UTC,view,3601437,2053013563810775923,appliances.kitchen.washer,lg,390.35,566281211,621493c3-2aeb-47ff-9630-3d22080f8161
2019-11-01 00:03:54 UTC,view,29100011,2053013565941482475,appliances.personal.massager,gezatone,30.12,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-11-01 00:03:54 UTC,view,16700057,2053013559901684381,furniture.kitchen.chair,domini,97.81,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
2019-11-01 00:03:54 UTC,view,1005157,2053013555631882655,electronics.smartphone,xiaomi,269.78,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
2019-11-01 00:03:55 UTC,view,3900003,2053013552326770905,appliances.environment.water_heater,ariston,112.13,546785232,779aacbc-349e-4016-8959-da2e161dc334
2019-11-01 00:03:56 UTC,view,13600068,2053013557477376525,furniture.bathroom.bath,cersanit,111.46,518656487,a4fa3765-f630-436d-804d-cf768cee37de
2019-11-01 00:03:57 UTC,view,1004250,2053013555631882655,electronics.smartphone,apple,787.5,562210838,a58d94c8-c0d4-4f24-bf3c-04c4e69ea153
2019-11-01 00:03:58 UTC,view,1306185,2053013558920217191,computers.notebook,acer,360.34,548875301,726a6477-7e61-40fd-9391-d1797dcc01be
2019-11-01 00:04:00 UTC,view,21411808,2053013561579406073,electronics.clocks,tissot,1050.22,513118352,4c14bf2a-2820-4504-929d-046356a5a204
2019-11-01 00:04:01 UTC,view,5100744,2053013553341792533,electronics.clocks,apple,551.41,514877985,1746686f-822b-485d-9b2f-b24e8ec8b7ea
2019-11-01 00:04:01 UTC,view,1004720,2053013555631882655,electronics.smartphone,huawei,125.61,566031393,8fbc7d60-6ae5-41c9-985c-cee9c52ab9ae
2019-11-01 00:04:02 UTC,view,1004788,2053013555631882655,electronics.smartphone,xiaomi,138.71,515998531,6f4136a7-a02e-40cb-a432-9c1663e56c34
2019-11-01 00:04:04 UTC,view,1800931,2053013554415534427,electronics.video.tv,sony,384.74,556727865,8a62e764-2e34-4122-9842-349faabbe5d8
2019-11-01 00:04:05 UTC,view,3600700,2053013563810775923,appliances.kitchen.washer,hotpoint-ariston,307.58,565083463,7cd1796c-49c8-bd17-db04-240bb8ca5b21
2019-11-01 00:04:05 UTC,view,28715839,2053013565127787455,apparel.shoes,rooman,48.39,545220871,fa5820b7-d974-4a8f-9b84-51d9e1aa5dd3
2019-11-01 00:04:05 UTC,view,1307539,2053013558920217191,computers.notebook,asus,476.18,520772685,816a59f3-f5ae-4ccd-9b23-82aa8c23d33c
2019-11-01 00:04:06 UTC,view,8801042,2053013555573162395,electronics.telephone,inoi,15.08,519902359,fc530bab-b1c5-4c7f-9bbe-3dfbaecaa701
2019-11-01 00:04:06 UTC,view,10201213,2053013553224352013,kids.dolls,llorens,48.88,538620608,792e0551-a420-413c-96ad-4484f7ec48e8
2019-11-01 00:04:07 UTC,view,1801766,2053013554415534427,electronics.video.tv,artel,146.85,543653226,ab310b47-1eb2-45f8-8e5b-21ab2010925a
2019-11-01 00:04:08 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,550161284,4ac5c6d9-90d8-4896-8cf3-713bdec5be41
2019-11-01 00:04:09 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,722.4,565731881,5d8cb7aa-ca44-4705-809d-53c97b497e16
2019-11-01 00:04:09 UTC,view,1004347,2053013555631882655,electronics.smartphone,meizu,123.53,566281281,cd2ae431-0a1a-4c10-8a48-dbe00f059c21
2019-11-01 00:04:10 UTC,view,1005116,2053013555631882655,electronics.smartphone,apple,1013.86,544896141,80a43be5-1e98-44ec-b60e-5c107c51c839
2019-11-01 00:04:10 UTC,view,1004788,2053013555631882655,electronics.smartphone,xiaomi,138.71,515998531,6f4136a7-a02e-40cb-a432-9c1663e56c34
2019-11-01 00:04:10 UTC,view,10201206,2053013553224352013,kids.dolls,llorens,38.59,538620608,792e0551-a420-413c-96ad-4484f7ec48e8
2019-11-01 00:04:10 UTC,view,3701244,2053013565983425517,appliances.environment.vacuum,elenberg,32.87,566278257,5cafe67a-3c46-4b47-a46a-ab30de4356bc
2019-11-01 00:04:11 UTC,view,5100496,2053013553341792533,electronics.clocks,suunto,504.26,514877985,1746686f-822b-485d-9b2f-b24e8ec8b7ea
2019-11-01 00:04:12 UTC,view,1005014,2053013555631882655,electronics.smartphone,samsung,503.09,552158913,3489c69c-4a48-4884-8a80-9fc5107e9d0a
2019-11-01 00:04:13 UTC,view,2700588,2053013563911439225,appliances.kitchen.refrigerators,indesit,276.01,539701280,a9e5a322-c765-d52d-b382-07af17908468
2019-11-01 00:04:13 UTC,view,19200005,2053013556202308035,construction.tools.saw,huter,87.52,517081324,bd1d99b3-0c06-4e1c-a6fe-8c797ff574dc
2019-11-01 00:04:14 UTC,view,1801712,2053013554415534427,electronics.video.tv,lg,382.25,514035946,15895da2-d040-4b2c-b9a6-d1820239dbc5
2019-11-01 00:04:14 UTC,view,1004873,2053013555631882655,electronics.smartphone,samsung,362.29,520934632,27514f98-ca4a-416d-9540-dad3ac469c55
2019-11-01 00:04:14 UTC,view,1005204,2053013555631882655,electronics.smartphone,xiaomi,150.97,558343854,24b6bed4-c3a3-403c-81d6-acc398f5bb8b
2019-11-01 00:04:14 UTC,view,1005186,2053013555631882655,electronics.smartphone,samsung,771.94,524356542,2f44a6ff-59aa-458c-acef-aee764d2ce10
